ds,yhat,yhat_lower,yhat_upper
2023-10-13,1079.1414404415752,-1751.4376405104283,3796.9778016638675
2023-10-14,1733.6031824497277,-1121.9958690584704,4503.369035400814
2023-10-15,1825.6181676319084,-874.7630752404757,4412.117581276041
2023-10-16,1657.2526672823856,-1133.1567816295287,4139.354125358143
2023-10-17,1677.438331294677,-966.8344369209398,4270.018517427904
2023-10-18,1740.6266986999863,-977.7362359808396,4532.967694917149
2023-10-20,1182.2183872972873,-1489.6647264186875,3801.892274909432
2023-10-21,1904.0124379657207,-770.0761841845543,4637.138972533311
2023-10-22,2061.6144564710703,-373.39218267530373,4884.28541608006
2023-10-23,1956.256748521239,-901.7429045986314,4719.574018378114
2023-10-24,2036.0666026666927,-748.1020440935898,4871.806259328137
2023-10-25,2154.7325752826578,-605.009169702224,4888.244367664918
2023-10-27,1692.0632128327131,-1093.4863227383826,4479.67060670025
2023-10-28,2452.900557707795,-410.02351342497036,5065.027131957724
2023-10-29,2642.9831749766895,-190.34423656762021,5358.747998323744
2023-10-30,2563.1478984676796,-317.7818593343795,5223.015939311777
2023-10-31,2661.226413357906,-164.97128106443327,5204.799115753242
2023-11-01,2790.717565236729,-44.558434889996064,5626.226734274754
2023-11-03,2327.164080997538,-316.3704373934566,5211.079554419836
2023-11-04,3076.4742286903142,401.2631991747132,5857.027583475721
2023-11-05,3247.9505832269533,435.65053186922313,5947.549011354059
2023-11-06,3142.80225340388,467.8267782869857,6062.513429590905
2023-11-07,3209.339067546776,463.7022793342957,5853.100726048397
2023-11-08,3301.6371207484917,598.2691053700688,5974.2551669425575
2023-11-09,2916.2015930047914,356.39184885621165,5586.667012831735
2023-11-10,2749.493701415211,11.62705566411344,5497.861492907448
2023-11-11,3448.969559021496,591.0220515334016,6242.175225864789
2023-11-12,3568.0591736130054,833.1882001416378,6480.2153338349835
2023-11-13,3408.878894713222,570.5272466422624,6169.981301215456
2023-11-14,3420.667973927301,606.8040839388102,6107.146031916742
2023-11-15,3458.4369708690247,834.8797926757658,6001.281172142235
2023-11-16,3019.6129392091225,63.1661162456049,5746.463075471925
2023-11-17,2801.5485702696574,-36.30688392774593,5498.353351922064
2023-11-18,3452.543439265722,545.8461950227024,6207.454943841024
2023-11-19,3526.805956138498,613.9323209636722,6178.074934855813
2023-11-20,3327.1497040021113,257.42995970238144,6098.359893629292
2023-11-21,3303.4151976802164,541.3401375639118,6147.3032429829445
2023-11-22,3311.105163684953,596.2486278059898,6218.754100614398
2023-11-23,2848.0185831191648,-138.81750649541135,5588.57579643797
2023-11-24,2611.751002412144,-163.48264279315748,5366.551733475196
2023-11-25,3250.7095048318897,425.3437953122457,6062.319560679269
2023-11-26,3319.0711599545125,487.84260041185075,6305.673221980691
2023-11-27,3119.478791319956,333.4739045907387,5973.640642628985
2023-11-28,3101.465190531072,341.4482833589575,5812.224129703782
2023-11-29,3120.0939087773313,704.5133591901604,5869.9457284124255
2023-11-30,2672.6018274552657,-197.52518245182517,5424.666491702262
2023-12-01,2455.910901880029,-439.40495546755716,5239.053823477986
2023-12-02,3117.6572890688985,318.1230116788602,5915.092567135142
2023-12-03,3211.1664256134964,473.29683074559085,6146.460586016214
2023-12-04,3038.167579108611,105.66125871318941,5820.658528400202
2023-12-05,3047.238624555362,183.8424810168481,5700.724309141844
2023-12-06,3092.4687467947274,483.28398210315,5800.148731786256
2023-12-08,2476.1811853426425,-252.9360124183363,5194.13546110694
2023-12-09,3157.382000193648,447.65068480653196,5751.963723085999
2023-12-10,3266.228360497555,695.5670126446988,5866.9013829063415
2023-12-11,3103.719002973402,166.38672040147506,6027.933764565707
2023-12-12,3117.813321146984,327.83422600615546,5909.05124802033
2023-12-13,3162.111065864596,509.2557118316524,5879.173974802385
2023-12-14,2732.531981125812,173.9568382171478,5464.327628130568
2023-12-15,2524.861861839802,-341.85188777170606,5083.298179962338
2023-12-16,3185.8123794896314,359.22894376853947,6026.168511890673
2023-12-17,3268.022441462055,438.9128421038392,6029.912370381027
2023-12-18,3072.7938930153646,439.02343349442225,5966.778241930942
2023-12-19,3048.5517043775735,267.4089561216932,5721.804673824034
2023-12-20,3049.5158581543315,218.13765835723243,5810.153854769035
2023-12-22,2313.788757858085,-361.0703087014753,4932.517500241024
2023-12-23,2921.4857177011127,-29.631394103564265,5629.482922793508
2023-12-24,2949.1862913923233,114.49191462242365,5731.880968308129
2023-12-25,2699.3426610090387,-109.00172065655286,5171.127808014618
2023-12-26,2621.5671341323336,-175.77914644474058,5318.104272659618
2023-12-27,2571.276470928521,-115.19976511104962,5270.140086974565
2023-12-29,1744.539859230563,-1135.767680552839,4616.26497990521
2023-12-30,2314.6685999755337,-369.7933186239316,4861.952715869009
2023-12-31,2311.398171138049,-275.84466926979826,5021.160493739453
2024-01-01,2038.0090257036486,-887.9608796596673,4949.754912956086
2024-01-02,1944.7937687592541,-548.3761054169281,4981.392570627732
2024-01-03,1887.682692121924,-940.8091113273277,4656.478338497766
2024-01-06,1664.6738683065446,-1164.9458704440212,4455.199907120561
2024-01-07,1690.4178260848807,-1013.2821363573464,4585.092834789048
2024-01-08,1454.3474737530041,-1343.6040147413275,4097.069359978023
2024-01-09,1406.1027161388984,-1275.7222327154582,4231.399122206383
2024-01-12,707.3197529931335,-2352.1481951183414,3421.0255450209615
2024-01-13,1363.4422863492102,-1400.659147451798,4147.324967684977
2024-01-14,1457.0278178261453,-1170.3541885663014,4244.99982516574
2024-01-15,1289.4942440486964,-1310.1664090003105,4078.3450547468506
2024-01-16,1309.053030665449,-1577.4853125676814,4025.466407745203
2024-01-19,795.2808775563959,-2161.537135729815,3378.0150768106487
2024-01-20,1502.5980161088914,-1110.8967933833303,4280.620875963899
2024-01-21,1640.2406512662,-1059.5801297743049,4454.293564935561
2024-01-22,1508.7092855908568,-1223.302465168622,4103.560848368392
2024-01-23,1555.480146112043,-1371.0850182878432,4356.473862872496
2024-01-24,1633.6949617974255,-1148.5234422099288,4369.672223381315
2024-01-26,1066.3498322725925,-2020.5056239640103,3803.4681706658694
2024-01-27,1762.5753285004757,-1076.17936546032,4439.239662493692
2024-01-28,1879.8895546154804,-771.1913221992568,4465.255744309285
2024-01-29,1719.378180303671,-1171.8402977441976,4298.127562164696
2024-01-30,1729.3121006855495,-901.5454466151779,4307.107410833758
2024-02-02,1093.2295638178682,-1548.8341167822764,3642.703659520157
2024-02-03,1732.637575295711,-1042.8720020487006,4510.374937149892
2024-02-04,1791.6453274422925,-967.4247784099608,4781.775283015404
2024-02-05,1572.888148106491,-1215.9261250470252,4158.481808093014
2024-02-06,1526.1988662952915,-1370.1681568453644,4322.004225257717
2024-02-09,745.0216273785474,-1907.3362625966142,3621.801334848861
2024-02-10,1348.8959130864616,-1468.0709010102155,4296.0347281932645
2024-02-11,1380.7374045248594,-1452.9121735270548,4348.338728014929
2024-02-13,1089.4934051111788,-1519.8934269301435,3841.8391390882493
2024-02-16,348.0587181655577,-2275.684546898645,3043.7016501954454
2024-02-17,986.3258011795774,-1919.9591199442943,3687.701058623854
2024-02-18,1062.5198710539196,-1709.117803508598,3952.7140499375455
2024-02-19,879.467541800545,-1624.7365774737927,3500.356541590965
2024-02-20,886.7709655667314,-1811.115911389437,4039.1691832559645
2024-02-21,939.447110604471,-1633.1367515179188,3603.4333166051388
2024-02-23,368.79403107336543,-2335.2097340495297,3398.9557986114933
2024-02-24,1089.3740079760828,-1620.7134382279191,3627.2416207980955
2024-02-25,1249.1642681104186,-1696.847081193219,3814.3876865648417
2024-02-26,1149.3361038605206,-1646.9043740653067,4025.690896911711
2024-02-28,1368.0634380293109,-1470.8002213748348,4260.05534023115
2024-03-02,1713.8787874192599,-1004.540833340491,4549.744952592008
2024-03-03,1922.40464829547,-797.1846134360932,4849.382251818625
2024-03-04,1861.3055014201109,-881.7372663777062,4776.141734717751
2024-03-05,1977.7956290342509,-777.652438129854,4886.637013269145
2024-03-06,2124.7659547230955,-660.7673965279826,4836.485102917647
2024-03-07,1797.4730971396452,-968.1479137975518,4523.285317319457
2024-03-08,1691.0929500126858,-956.040866258231,4511.837938106389
2024-03-09,2451.7860034865057,-330.87885671566346,5255.97461880274
2024-03-10,2631.7021103455754,-107.55017690035831,5335.460259972104
2024-03-11,2531.7175138664234,-204.5091676820773,5208.517353793616
2024-03-12,2599.894355878797,-94.54291846202355,5326.865817260488
2024-03-13,2690.1500213679915,-285.7939807304738,5475.738115841902
2024-03-14,2298.920899855754,-528.3815240682516,5116.3227011416875
2024-03-16,2809.0088804681204,49.23275777816615,5500.822810445218
2024-03-17,2911.4947916478022,139.627478753995,5756.43726600186
2024-03-18,2732.5092849558605,-10.25212797721719,5551.629391994085
2024-03-19,2721.59668813158,-74.08331541529866,5466.4154435924875
2024-03-20,2734.1181907166047,-57.41069140653176,5605.797049193129
2024-03-21,2267.8843698584596,-490.28809124128793,4875.766581541902
2024-03-23,2641.1290494848154,-24.942175727008532,5453.691529204589
2024-03-24,2683.93100615547,-178.57113589521288,5426.24114657405
2024-03-25,2452.259161383085,-362.3322587406293,5177.558521486667
2024-03-26,2396.3157409403602,-602.8761281182694,5155.147740276393
2024-03-27,2371.9302229620625,-210.44224678269316,5074.391160845488
2024-03-28,1877.1870389635476,-1031.423225886131,4413.364853436696
2024-03-29,1609.921677705106,-1216.3142002286702,4377.686850500035
2024-03-30,2218.7336912193105,-624.8917781590808,4996.660131308901
2024-03-31,2257.945444128152,-551.0640545624927,5118.298467138285
2024-04-01,2030.3003876347466,-682.1018380185538,4653.151541358761
2024-04-02,1985.391847122307,-848.0759660319607,4792.530530140761
2024-04-03,1978.310239421517,-968.2184306883845,4640.156155547123
2024-04-04,1506.293639423512,-1262.1819876620893,4295.21954258741
2024-04-06,1905.7900620646974,-789.2583038408513,4679.291683406243
2024-04-07,1978.2254767923055,-572.384634845201,4587.437977161554
2024-04-08,1785.2812469062362,-1051.4890282488304,4535.188221592471
2024-04-09,1775.556772326569,-1102.8132994268444,4603.714639456915
2024-04-10,1803.1963785706016,-895.7810392092422,4604.864722035829
2024-04-11,1364.5624431886552,-1353.636202277662,4062.4150723020944
2024-04-12,1155.77638143022,-1654.8161406475494,3915.387039987393
2024-04-13,1823.7748566097744,-842.4886994913428,4493.515219623906
2024-04-14,1921.3089902362944,-771.0328203958344,4704.251771276719
2024-04-15,1749.6793812914723,-1108.5558483632888,4670.556186366138
2024-04-16,1757.1970694424747,-948.9883126289328,4728.244470750657
2024-04-17,1797.857641946539,-1065.9433749324992,4333.65868315082
2024-04-20,1832.721191477027,-1031.4761822109613,4587.5856431227085
2024-04-21,1927.567342322281,-1074.5447964704356,4562.556555224223
2024-04-22,1750.2019171465317,-1062.1126249985102,4608.4442124928
2024-04-23,1749.4733798621992,-1135.202026017155,4343.43771315522
2024-04-24,1779.976978986875,-1062.7126931170565,4663.399650561235
2024-04-25,1338.7064878632514,-1349.5436206937925,4391.731107446081
2024-04-26,1122.5694532978573,-1694.795059517152,3873.081977842092
2024-04-27,1779.414129320423,-932.4292038188358,4665.926710712679
2024-04-28,1862.9967591246768,-1091.7919837682002,4531.099277509083
2024-04-29,1675.682954198261,-1355.4355503245422,4277.3957703617625
2024-04-30,1666.8742700374632,-1171.4863623786132,4217.984158049548
2024-05-01,1691.6481416184895,-830.114286360686,4310.713749341515
2024-05-02,1247.396470987597,-1442.436910264913,4154.015765139677
2024-05-03,1031.330406972714,-1773.790673732916,3692.227131065476
2024-05-04,1691.4997252204937,-1268.0913610134598,4349.4024358621855
2024-05-05,1781.7556182781327,-816.8326833561847,4625.64139412981
2024-05-06,1604.4507042155378,-1235.9476233837277,4368.702075875012
2024-05-07,1608.8673255630601,-1419.569500401043,4540.630748308406
2024-05-08,1649.862189552069,-1050.5627770357069,4201.826885755017
2024-05-09,1224.5124499770038,-1593.9788713375385,4085.2210474675594
2024-05-11,1712.7955948209678,-880.6430540182413,4419.7584363542455
2024-05-12,1827.3306111116476,-811.4273106094083,4501.451160039244
2024-05-13,1675.017526054277,-1398.2479792256977,4422.826665705094
2024-05-14,1704.5420332906574,-950.1503686568699,4447.104432899496
2024-05-15,1770.1549951534123,-901.3003072906065,4524.019380535774
2024-05-16,1368.335317222711,-1345.6197361073835,4018.4314652057806
2024-05-18,1898.1564363531327,-877.8004644213494,4667.614262829555
2024-05-19,2029.6826811213011,-527.8957659649631,4937.758969137497
2024-05-20,1891.2658698473676,-1008.0130807369806,4624.952157239636
2024-05-21,1931.2519405848952,-815.4247088728728,4516.792692035945
2024-05-22,2003.6362859152027,-756.2998248786449,4797.243639226013
2024-05-23,1604.7323515471198,-1074.9264712068662,4173.96738599609
2024-05-25,2128.6228647422085,-692.0700841453638,4899.517574671125
2024-05-26,2251.4378816768235,-685.5251734329171,5095.20689198558
2024-05-27,2100.7182408938174,-523.6066573529768,5081.535989588307
2024-05-28,2125.092123123686,-674.079928673017,4969.6817651002375
2024-05-29,2178.909653418123,-624.920986519415,4866.698390011813
2024-05-30,1758.9011766113272,-958.9013762890293,4523.736302927265
2024-06-01,2234.8763416950655,-634.5205871148584,5064.776743895915
2024-06-02,2331.9145702138608,-344.7866044491079,4909.1448249706245
2024-06-03,2154.9211586365054,-602.2243987778196,4869.941711106579
2024-06-04,2153.0603079273046,-630.5381688604575,4881.046707356485
2024-06-05,2181.201521921035,-495.85358264613456,4999.826532597293
2024-06-06,1736.5654307562095,-1088.123230882655,4512.571288412433
2024-06-08,2168.1805981487546,-587.0539406087846,5000.698705609593
2024-06-09,2246.2268786088916,-539.1733804274176,5040.8525048867305
2024-06-10,2052.7563514889516,-646.3987232319477,4661.049007758354
2024-06-11,2037.1394534644733,-646.9371519334313,5001.908404252647
2024-06-12,2054.37982724212,-749.3116597869471,4725.710830416687
2024-06-13,1601.7596607216437,-1377.4212421000018,4437.686784743988
2024-06-15,2026.051069960462,-611.9262282637928,4834.218526838482
2024-06-16,2104.540406129815,-694.4316301822315,4824.566855183628
2024-06-17,1914.0068027012885,-833.8688821320478,4500.835066525927
2024-06-18,1903.576318813491,-986.8000354450735,4715.249416527845
2024-06-19,1927.9687853159548,-990.9300197891195,4683.532262546666
2024-06-20,1484.1527083963847,-1279.260986289707,4404.716034086501
2024-06-21,1268.8679796288247,-1477.7164006108108,3941.2295734588174
2024-06-22,1929.664221044131,-1066.0347754438492,4544.2506419187675
2024-06-24,1841.3769736402635,-825.3468064719403,4661.338561924991
2024-06-25,1842.95691263756,-872.9795954095557,4722.643891298098
2024-06-26,1879.0533490258074,-729.4070966528827,4679.614490514371
2024-06-27,1446.378213891066,-1379.522462963994,4168.211905939351
2024-06-29,1911.650270978847,-930.5460356567077,4841.228087667975
2024-06-30,2010.1797970011587,-535.2715011400338,4580.31414111418
2024-07-01,1838.8072618891788,-846.8129022022464,4619.1787704069675
2024-07-02,1846.3013175301935,-935.0521317701911,4749.327118993995
2024-07-03,1887.0934158257749,-811.5467358447648,4485.180838448127
2024-07-05,1255.4272234787975,-1657.66228650129,3966.58865394843
2024-07-06,1927.0461260464904,-926.593368798787,4860.176368167133
2024-07-07,2026.1332460668464,-722.2224081181786,4940.865901976096
2024-07-08,1854.603468022749,-977.7037372575522,4590.6412185893905
2024-07-09,1861.3858357060094,-838.3733759214902,4682.2042126822225
2024-07-10,1901.0768235283313,-794.0548943067031,4728.89908508518
2024-07-11,1470.5922057007228,-1210.9171466385756,4373.011061494739
2024-07-12,1266.68473445721,-1587.9551676261203,4105.2197341685
2024-07-13,1936.975727682859,-707.0019176217469,4618.267393462967
2024-07-14,2034.929095850055,-835.2237108137996,4749.150061091562
2024-07-15,1862.5613709898862,-985.491412555056,4623.982028342984
2024-07-16,1868.8786029061653,-1043.5530459486968,4781.128865390871
2024-07-17,1908.5280098290248,-860.9771247482041,4722.585347161903
2024-07-18,1478.4493655124984,-1297.1058817201013,4214.07735294938
2024-07-20,1946.9547506522013,-861.5825554715278,4928.349945225653
2024-07-21,2046.5494623373033,-653.4958438412424,4859.553550764902
2024-07-22,1876.1278966025752,-830.404151699161,4667.996572476553
2024-07-23,1884.6163560638306,-783.3777225010199,4698.9178887015105
2024-07-24,1926.573589466771,-765.998275851622,4697.18063088535
2024-07-25,1498.847488523471,-1295.678499538518,4344.595203975347
2024-07-26,1298.0989054494644,-1407.545303727467,4025.6459214529104
2024-07-27,1971.840438963124,-838.8407294485728,4629.12656328331
2024-07-28,2073.4184306057796,-410.97720114669346,4672.500551339593
2024-07-29,1904.7314202496095,-904.102630576727,4722.804855917123
2024-07-30,1914.6755969095605,-1011.1609870211863,4446.603331090587
2024-07-31,1957.8047984689629,-735.4508081590446,4802.802724817717
2024-08-01,1530.9897152434114,-1229.1697929097397,4291.718354647511
2024-08-03,2005.2593904364476,-578.500482676245,4804.409123652868
2024-08-04,2107.395039468496,-677.5693318233546,4909.211970513497
2024-08-05,1939.3859722203692,-941.0637462694378,4981.853949802783
2024-08-06,1950.2895626235745,-713.9384684240197,4709.733326786298
2024-08-07,1994.840655945987,-730.4154854659159,4869.75158588476
2024-08-10,2051.3323847495753,-575.5450962567145,4906.044433895362
2024-08-11,2158.7549496849374,-539.2655153986356,4971.322470010012
2024-08-12,1997.497219048936,-773.567637325359,4788.538331111654
2024-08-13,2016.7887832713366,-907.4143889862266,4718.578233170567
2024-08-14,2071.510610707273,-640.5504208542843,4854.87210674837
2024-08-15,1658.8424721637864,-1313.0842717948037,4320.5907162769945
2024-08-16,1475.7762242453296,-1076.8315232093496,4464.244948199245
2024-08-17,2170.1430760888634,-539.0936530213716,4845.78280830303
2024-08-18,2295.583397076345,-537.4058919381451,5172.830602349418
2024-08-19,2154.2526600555916,-721.8538192621397,4850.744384190549
2024-08-20,2195.2544219241026,-483.186030649654,4978.268606515618
2024-08-21,2273.288270647281,-497.27819383991647,5186.70089012304
2024-08-22,1885.2977680017598,-905.0132212515759,4752.129668630311
2024-08-23,1727.9856438851077,-1096.2021035490684,4581.553972743054
2024-08-24,2448.844353567772,-220.54205090686457,5196.242854226921
2024-08-25,2601.1305064668386,-284.47642996235334,5483.285587365532
2024-08-26,2486.5766777662493,-184.92892772727816,5424.806890285882
2024-08-27,2553.831389365824,-45.52310779639237,5382.46738519402
2024-08-28,2657.1150450183895,-15.787752907194305,5397.518551514643
2024-08-29,2292.8766795899983,-339.77504997014427,5074.35995518028
2024-08-31,2897.436742332527,146.48734446720627,5691.869818879583
2024-09-01,3066.00528151286,247.58165895529197,5802.61044839389
2024-09-02,2964.298377660887,217.06263189314876,5647.921342138591
2024-09-03,3040.540031493853,165.1794973758101,5707.127335641967
2024-09-04,3148.5693753856926,536.504661576937,5807.4427308429795
2024-09-05,2784.5061377323855,34.02270992008271,5542.437959153053
2024-09-07,3374.6936135816622,665.7315090558128,6218.12088738524
2024-09-08,3528.381336034774,893.1640164581839,6178.905358741888
2024-09-09,3406.56700575547,683.779439300816,6180.297484965773
2024-09-10,3457.5010838849294,640.5012747396164,6227.817621644653
2024-09-11,3535.1307615806663,785.3091445801584,6039.0806539947735
2024-09-12,3135.7656294403614,263.82230993182606,6018.897284071566
2024-09-13,2955.608933973568,364.27410213453913,5686.127366194676
2024-09-14,3641.8021878158324,888.7310168966812,6300.704176859251
2024-09-15,3747.411338046093,1019.7834667889285,6460.583661346326
2024-09-16,3574.1477463808933,781.2667882796055,6237.228531248872
2024-09-17,3570.8145618081126,868.023515022586,6359.539962139163
2024-09-18,3591.9661196457855,756.3016657511712,6286.698117124025
2024-09-19,3134.5651336616284,391.13502060613047,5764.760546322178
2024-09-20,2895.5047121658745,125.79275335935057,5631.931184274396
2024-09-21,3522.6431268154124,1014.7416212265304,6249.661021890842
2024-09-22,3569.779706030419,868.1037415378063,6262.6238940690955
2024-09-23,3339.3652761837834,679.528708093574,6124.51579053169
2024-09-24,3280.937899206958,587.4376181356055,5783.305760601034
2024-09-25,3249.771704389339,404.57506377761507,6025.854190956416
2024-09-26,2743.5237378062593,-54.640999031367876,5588.698261918572
2024-09-28,3046.910793222285,374.28619162279415,5898.473952549633
2024-09-29,3059.3777068379122,339.4848598614313,5873.161822702076
2024-09-30,2800.0960545260987,234.12394925194064,5608.416901305984
2024-10-01,2719.033329678805,-150.0155337790403,5482.294887626331
2024-10-02,2671.8177275765106,-97.90287657773217,5411.710751580229
2024-10-03,2156.3796710847755,-669.090516261533,5123.323067038846
2024-10-04,1870.4595821016783,-906.2561146924661,4647.892433687249
2024-10-05,2462.630006832569,-425.3738405105274,5038.368217504413
2024-10-06,2487.260621462008,-192.17313512662676,5457.146529021362
2024-10-07,2247.219671241571,-680.4321223449026,4885.452739364961
2024-10-08,2192.3026967200362,-687.0654241164075,4863.246272831494
2024-10-09,2177.8764258680876,-639.5946315980535,4994.556190835352
2024-10-10,1701.5228129236257,-1148.6342283890679,4363.577946763329
2024-10-12,2103.02134018764,-781.8462663571256,4938.793080921979
2024-10-13,2182.7217881422157,-453.91642930414383,5162.077975975144
2024-10-14,2001.870466235273,-659.9508771078686,4795.542884173069
2024-10-15,2009.5548998685206,-699.5054061570065,4584.219029107464
2024-10-16,2060.383915452813,-506.16116793469104,4903.30535736391
2024-10-17,1651.1410440211973,-1010.8730644980944,4517.422093551757
2024-10-19,2189.092163692817,-491.4005364917261,4772.557942953512
2024-10-20,2336.428594193002,-503.8496312739996,5151.217741829754
2024-10-21,2221.6797042018193,-516.1801550975343,4933.479756483424
2024-10-22,2293.0935083895984,-405.31665538482537,5101.22404955474
2024-10-23,2404.465959887799,-342.9732026226669,5491.053079593104
2024-10-24,2051.8061707116317,-789.7381039141845,4894.214310801141
2024-10-26,2688.2060782985927,-253.06201600973162,5528.751683304036
2024-10-27,2876.153666564577,202.62359418210335,5457.154239751674
2024-10-28,2795.566873282439,135.54028254542894,5604.547059084216
2024-10-29,2894.274378684575,53.163482392096824,5677.704357590388
2024-10-30,3025.7509445950127,182.10498535914977,5764.540703585675
2024-10-31,2685.7890149947907,-204.55525588111485,5441.500189670476
2024-11-01,2570.0366672620366,-79.43483488671282,5323.372982563373
2024-11-02,3325.049568624012,357.84930330718083,6021.1797758282455
2024-11-03,3503.285004215519,855.1799892126035,6051.173652638905
2024-11-04,3405.831069605135,764.8103834865337,6212.659306623222
2024-11-05,3480.861428505151,830.2516774179103,6167.934884112718
2024-11-06,3582.3030756996186,868.2216388863967,6238.854218087018
2024-11-07,3206.5016692575855,613.4862083459531,5807.839971485173
2024-11-08,3049.751258025538,223.7463882054864,5883.555092643291
2024-11-09,3759.336132301054,1018.0629623819735,6535.778426516093
2024-11-10,3888.5129795763855,1331.2058020609786,6500.128190988173
2024-11-11,3739.2265960467025,994.4692375039529,6427.182458696641
2024-11-12,3760.5497538155523,1045.2013969099798,6579.852045191276
2024-11-13,3807.334902684136,1070.1134871050235,6568.770525110532
2024-11-14,3376.8625458427978,652.8463591495084,6067.699637098534
2024-11-15,3166.3534230288433,385.7047488692146,5917.559193867822
2024-11-16,3823.9925636343787,905.848438121437,6321.817609615021
2024-11-17,3903.8937470559695,1129.6037472333678,6324.915472001656
2024-11-18,3708.7979899037514,981.461260242938,6386.763154357792
2024-11-19,3688.4970348060187,1150.3295765201747,6538.193876685523
2024-11-20,3698.4698915880053,962.7744134548094,6531.361439181365
2024-11-21,3236.5176305364803,556.2667316654637,6179.210655139986
2024-11-22,3000.2639009938453,286.9405383806842,5869.846725641509
2024-11-23,3638.1695478569445,985.8229370514024,6705.3665878078355
2024-11-24,3704.4901350615237,911.4656844968429,6334.82373965442
2024-11-25,3501.9702210755627,689.4160078880286,6193.36444457986
2024-11-26,3480.2655327914235,590.2669861527228,6350.693329197495
2024-11-27,3494.5812002540333,556.7576085016912,6187.6463611699055
2024-11-28,3042.311298449812,487.0380607558278,6039.673782895554
2024-11-29,2820.5471471946685,100.24817252971572,5465.452947661703
2024-11-30,3477.102648577925,670.1277634391832,6170.979519502109
2024-12-01,3565.4853067993126,744.2794008652249,6375.118314082343
2024-12-02,3387.6065412393727,668.6066918412853,6074.840910912713
2024-12-03,3392.222138376603,820.7272104317794,6194.744635243977
2024-12-04,3433.5906425538187,719.9121343428518,6075.503558298188
2024-12-05,3008.1345144178167,279.65103970087324,5707.789061476592
2024-12-06,2811.9710440507774,120.74678060631855,5592.797170316913
2024-12-07,3491.96079749605,835.5361180931395,6597.322692756041
2024-12-08,3600.701714824979,859.3267623117031,6201.0857758145075
2024-12-09,3439.2619303522733,529.609102968912,6124.638969030435
2024-12-10,3455.6416193219493,769.5321172226656,6093.593652727324
2024-12-11,3503.4511420934605,810.9126682942805,6121.96145701466
2024-12-13,2876.791803877591,59.89181527367137,5726.263821530174
2024-12-14,3544.6865839778065,670.6096201088191,6466.3203873463135
2024-12-15,3634.8016021500944,1054.3629473464177,6310.522236682973
2024-12-16,3448.3000649163305,606.8615871753643,6262.35676769547
2024-12-17,3433.4438814309333,826.673966917159,6248.818188920208
2024-12-18,3444.2689505324024,468.6110692383586,6005.878945694635
2024-12-19,2977.257098825319,277.737996566603,5696.2699539232135
2024-12-20,2728.87127323223,-72.33381923642293,5531.45528326541
2024-12-21,3346.601530465774,450.4981159203216,5946.231042055283
2024-12-22,3383.9498620129757,794.4791692762011,5998.0915959148015
2024-12-23,3143.1470080578883,541.9753114154142,5976.916951880692
2024-12-24,3073.5918116188977,349.3467366093013,5828.216287270312
2024-12-25,3030.5007928281666,354.7695645527457,5830.142152312466
2024-12-26,2511.552833128868,-589.5614385148224,5191.823551987466
2024-12-27,2214.3962010876207,-739.442992115153,4895.570857482048
2024-12-28,2787.6661250661273,192.47520086916577,5583.459338109053
2024-12-29,2785.9416329998758,33.08678894458201,5542.883965707128
2024-12-30,2512.435496705204,-367.66799624057853,5395.701014937664
2024-12-31,2417.4085013981235,-399.8903779645872,5069.973352911054
2025-01-01,2356.7963583135047,-330.6475128876432,5331.4741846411025
2025-01-02,1828.8347403321823,-840.2225011995606,4733.159921556962
2025-01-03,1531.5501991003102,-1176.0677608932265,4313.648500157977
2025-01-04,2113.7656181349057,-367.2585166558883,4865.43409314746
2025-01-05,2130.0492814596437,-562.5530715498309,4757.266832265391
2025-01-06,1883.4016539403722,-1010.514533186098,4597.422667148295
2025-01-07,1823.6712443833671,-956.1234836187537,4607.493366614095
2025-01-08,1806.1879054854462,-993.1592087952347,4671.139036952483
2025-01-09,1328.3989701700348,-1508.794516096284,4280.00297877383
2025-01-10,1087.375785781478,-1665.392662632854,3735.352223469823
2025-01-11,1730.8389903006287,-901.1248055947071,4607.167692268337
2025-01-12,1812.131192317867,-1058.54124611567,4666.151857426032
2025-01-13,1632.9306346339965,-1068.1855652061802,4294.603357039389
2025-01-14,1641.696609002818,-1090.4224207123289,4366.288780673445
2025-01-15,1692.3342992079465,-1098.6843311879925,4584.071328256851
2025-01-16,1280.863717443441,-1462.5125707759444,4197.391272937735
2025-01-17,1102.9595207661841,-1844.12128955587,3747.632955315831
2025-01-18,1805.009255552544,-1046.870263487425,4563.818811977497
2025-01-19,1939.1178934364593,-746.5982057340902,4803.062717179892
2025-01-20,1805.8514580030644,-781.793534330917,4723.4549388262585
2025-01-21,1852.7097663509526,-901.7946072394982,4483.144077039223
2025-01-22,1932.8152753597224,-867.9438386714864,4676.823085879294
2025-01-23,1541.6020838275513,-1221.797383495427,4496.86380220479
2025-01-24,1374.371353075402,-1573.5860719222853,4271.750732985371
2025-01-25,2077.360273139033,-458.078165159678,4746.629444272185
2025-01-26,2202.7521321350664,-417.6283403383523,5012.8885581928735
2025-01-27,2051.420105551167,-472.0808376412703,5118.30704486585
2025-01-28,2071.3947363143416,-802.60867573549,4914.850710264337
2025-01-29,2116.5421736056346,-772.2478973619816,4890.731262849831
2025-01-30,1683.23743057212,-1038.9630839169415,4401.561261454093
2025-01-31,1467.8992590347682,-1412.0754638518881,4249.879035136061
